um just because it's sheer magic yeah uh my children and i uh i started a thing where i read a book with them before they	went	uh-huh	#telephone#	telephone_sw3233-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
well my children are the ones that wanted our pet and this one is probably the best one that we have had um as i say we got it from the Humane Society and uh we had lost a pet and we really	went	there looking for the one that we had lost it got out under the fence while we were on vacation and we just looked all over for it and couldn't find it but uh when we walked in to the	#telephone#	telephone_sw3234-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
well i think taking you know when we took that uh	went	to war with Iraq i think we that was kind of a uh display of power yeah	#telephone#	telephone_sw3241-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
her name was Molly but she isn't alive anymore  we had her for hm fifteen years i think my family did and just loved her she was the greatest greatest um	went	through two generations of children in my family and was always very gentle do you have a pet now	#telephone#	telephone_sw3252-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
and older well we	went	to a uh cat show at the Plano Center here in town and uh we thought that we have a cat now but we thought well if we ever get another cat you know we'd want something kind of unique so we kind of looked around and they had everything from hairless cats to Siamese cats and Persian cats and we sort of fell in love with the uh Maine Coon cats	#telephone#	telephone_sw3252-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
yeah okay work for a university and i	went	to uh Omaha Nebraska to recruit students and i had some time off in the afternoon so i	#telephone#	telephone_sw3252-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
i know what you mean i had to go back the next week as well as a bunch of other people from the university and one of the people uh that we	went	with uh they were friends of ours and so we uh got to Omaha and i decided i'd take my friend over and show him the dog and	#telephone#	telephone_sw3252-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
and uh i maybe like you said start out slow and and kind of get used to it and find out that it maybe it's not as bad as i i fear it might be right i think that you know  i guess one time recently we	went	up to Maine and had planned to camp and you know the only site left when we got there was in the middle of a field and i said gee whiz for t	#telephone#	telephone_sw3253-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
yep so that you know that really snowballed when we got down here when i started to sub make money i	went	oh well i'll just sub to	#telephone#	telephone_sw3254-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
that male syndrome of flicking that channel thing you know and he's flipping around there and and he	went	by and he said whoops and he  backed up and you know there's this surgery going on as we're eating our dinner  you know and and i'm saying let's move right on yeah	#telephone#	telephone_sw3257-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
uh if you go i	went	to work this morning early and i had to i parked in a fourteen dollar parking garage oh you're kidding	#telephone#	telephone_sw3258-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
uh-huh and then uh last weekend we	went	out for Italian also and for some reason the cooler weather makes me tend to wanna go eat  lasagna and  garlic bread  so we	#telephone#	telephone_sw3259-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
yeah we have um we have we	went	out to buy an American car so we bought um a Chevy Nova about three years ago and then we opened up the the hood and it said Toyota made in Japan right across the front of all the engine parts	#telephone#	telephone_sw3265-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
but um the vacation spots that i like to go to are places like the Bahamas and Florida i enjoy the beach okay  i am after our last summer's vacation i am antibeach  uh-huh we	went	to uh Cape Hatteras antibeach	#telephone#	telephone_sw3268-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
uh-huh well we we were out visiting one of our kids in Maryland then we	went	down to Cape Hatteras for a few days and uh uh the the waves were huge i've never quite seen waves like this one  and uh i was standing in water not more than uh-huh	#telephone#	telephone_sw3268-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
oh yes and um we just moved here two years ago and they	went	to the Superbowl when we first moved here and they lost again that was pretty pitiful but they seem to be doing pretty good this year well i was from Illinois originally and i grew up a Bear fan	#telephone#	telephone_sw3269-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
yeah but they're not doing bad people are pretty surprised that they i mean they beat the Giants yeah and wasn't that fun i	went		#telephone#	telephone_sw3269-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
yep which is good yeah but uh i you know it's funny in in Colorado when the Broncos	went	to the Superbowl three times in the last i don't know five or six years whatever it's been um they have these songs on the radio they take modern popular songs and and change them to fit uh the Broncos and stuff and they had i was just thinking about one the other day uh if i saw a picture of John Elway in the in the cafeteria at school um but they did the Johnny Angel they did Johnny Elway to that	#telephone#	telephone_sw3269-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
you know it's something that's hard to enforce too i'm sure um-hum it sure is the you know as far as i think there was something with the government official that	went	on conferences for two days and actually uh the conferences were nothing but uh you know they're getting paid for this and it was something more than just the conferences they were using it as eating out um when you think about people	#telephone#	telephone_sw3270-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
all right it does kind of get in when you want something that like last weekend was homecoming and i needed a pair of shoes so i just	went	out and bought them and  on my credit card i didn't didn't have the money to do it yeah	#telephone#	telephone_sw3275-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
i don't uh i'm trying to  think i have not gone out to a movie we rent a few but i haven't rented rented one real lately so you name a few that you've seen see if i've seen them um we just	went	out to one about couple weeks ago it was Necessary Roughness the one that was filmed in Denton i've not seen it i've not seen it but i've heard a little bit about it	#telephone#	telephone_sw3278-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
uh-huh yeah and uh we just moved here from South Dakota and uh Dances With Wolves was filmed up there when we were there um-hum and we saw that where they filmed they filmed it in Pierre South Dakota and that's where we	went	to see it did you	#telephone#	telephone_sw3278-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
right oh oh you	went	out and watched them film um yeah they the buffalo and all that on the ranch um my father-in-law owns a plane and he um took us to the buffalo ranch and where they you know use the buffalo to film and	#telephone#	telephone_sw3278-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
so what do you think about it well i found it interesting that they started off with a problems of immigration in America and then	went	back and said well if there is a problem what should we do about it right	#telephone#	telephone_sw3286-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
and things like that so but i guess they they were talking about experiences you know i uh uh i did my parents live in Ohio so i i do know something about the you know the really cold weather and uh i've always lived down here in the South and i	went	i took my car up there to their house and um i guess i had a crack in the block and when i got up there the car	#telephone#	telephone_sw3288-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
okay well uh what what do you all do for camping well we don't do so much now but when uh i i was uh a child we	went	regular old camping tents and and everything like that and then with our children we did uh we had a pop-up tent camper uh-huh	#telephone#	telephone_sw3293-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
where do you go we uh years ago we lived in Oklahoma and we	went	to uh Lake Ardmore i mean Lake Murray all the time but when we did it with our children we lived in uh Tennessee and we	#telephone#	telephone_sw3293-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
um-hum uh White Cloud or White Mountain and	went	up on it well now did you all sleep in sleeping bags and did it get real cold at night or	#telephone#	telephone_sw3293-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
and you know we call it going camping but we're really not  but the one time that i did go camping when i was about i guess sixteen or seventeen with my family we drove to uh up by Cosa Cosa Springs Colorado and	went	about seventeen miles back in the back where you couldn't even get a forest ranger if you tried and to the the tent for a week oh uh-huh	#telephone#	telephone_sw3293-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
yeah yeah that's true we did a lot and uh you know and it it always rained on us i don't care what weekend we	went	and when it was it always rained on us but i like that and see especially in the tent every afternoon it would rain and you'd get your book and just kind of cuddle up and i thought that was fun	#telephone#	telephone_sw3293-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
they were had put their tent over kind of i don't know what it wasn't a creek bed it was like kind of like a little little uh gully or trench or something and the water rushed down and they said they looked down and there	went	Bud's boots you know there	#telephone#	telephone_sw3293-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
golly it was it was more fun you know and as i said it just rained every time and then my folks had a cabin at one time at Lake Tenkiller and we	went	up there but it was never quite the same thing you know well	#telephone#	telephone_sw3293-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
yeah there've been a couple of times when the it the uh whatever the subject was i guess caught my interest and i	went	along with it and then there have been several times when i just said well i just really don't have the time yeah	#telephone#	telephone_sw3294-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
is that right outside of how about that i probably	went	through Richardson then you probably did	#telephone#	telephone_sw3296-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
okay and uh	went	on a strictly cash basis uh-huh	#telephone#	telephone_sw3297-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
yes when i first	went	back to work uh you're right i i wanted to have somebody who came into the house and who performed you know certain functions and that closeness and i noticed that as the older they got um-hum	#telephone#	telephone_sw3298-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
i'm fifty eight so yeah uh you're generation has gotten pretty lucky regarding or at least in this area regarding real estate you know they	went	and bought a house for fourteen thousand dollars and then they they were sixty years old and retired um-hum	#telephone#	telephone_sw3299-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
right um i	went	over to the Soviet Union uh about three years ago oh really	#telephone#	telephone_sw3301-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
and it's worse now oh yeah and when we	went	over there we were not allowed you know off this bus or you know into the you know onto the streets or anything like that well when i	#telephone#	telephone_sw3301-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
oh yeah and when we	went	over there we were not allowed you know off this bus or you know into the you know onto the streets or anything like that well when i	#telephone#	telephone_sw3301-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
rebel you we	went	into the black market where kids our age were you know i'm t	#telephone#	telephone_sw3301-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
yeah and we	went	down there and these kids wanted anything that was made that was American Lee jeans your coats your shoes anything that you brought with you and they'd give you things uh-huh	#telephone#	telephone_sw3301-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
yeah you know yeah and and well you know and you know everywhere i	went	over there it was it was like that but she wanted to do that and and so did every you know all the kids that were our age were you know wanting to be more like that and so it's really scary because there's gonna be something something's gonna have to happen	#telephone#	telephone_sw3301-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
it's yeah yeah it is it is and that's why i've i guess my mind	went	blank it's like last season was so long ago and i haven't really even started thinking about basketball yet so yeah	#telephone#	telephone_sw3303-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
done a fair amount of that in our spare time also  but it i that's a great thing to do you know really have you been backpacking anyplace exciting uh well just last weekend	went	to Davy Crockett Forest which is kind of out in east Texas oh	#telephone#	telephone_sw3304-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
right a pet for years and then they that dog died and they	went	for several years that they didn't have a pet and now they've got a German Shepherd that they are just nuts about uh-huh	#telephone#	telephone_sw3305-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
she said this is home huh yeah she says this is home she knew right where the bed was she laid on my pillow she you know did everything she laid on me on my stomach and you know	went	right to the cat litter box and where that was and she was great that's great	#telephone#	telephone_sw3305-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
uh-huh well actually i take that back she didn't get it from the pound she found it in her yard okay and you know and it was just the poor cat was just a mess it was the most horrible looking thing and of course her heart	went	out to it and she started feeding it and the next thing you know she had a cat oh really	#telephone#	telephone_sw3305-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
okay but it's a good company but anyway we're supposed to be talking about boats so back to boats so tell me the last time you	went	for a boat ride well actually i	#telephone#	telephone_sw3306-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
but it's a good company but anyway we're supposed to be talking about boats so back to boats so tell me the last time you	went	for a boat ride well actually i	#telephone#	telephone_sw3306-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
yeah i think we've uh our taxes	went	up tremendously we yeah we've got it on the line don't we	#telephone#	telephone_sw3309-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
and they would and when i was looking for the nursing homes another thing that i learned uh we had my mother all set to go into one and for some reason i just	went	back and on my own	#telephone#	telephone_sw3310-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
as you know what they had originally shown me so uh we did not put her in that one we put her in another one that i i	went	a couple times when they weren't expecting me and saw and you know was much uh better pleased um-hum	#telephone#	telephone_sw3310-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
uh why did you move to Utah you're going oh you are going to school at BYU is that where BYU is okay i know some people that	went	to BYU that's great pretty good yeah i  uh-huh yep	#telephone#	telephone_sw3311-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
i'm not i'm not you really should go to Europe i	went	to Europe for six weeks after i graduated from college and that was just i i mean i could have had that or a down payment on a new car and i took the trip and it was great	#telephone#	telephone_sw3311-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
that's true if you thought if you think about health because i think my husband and i	went	to um get health insurance from an outside agency once um-hum	#telephone#	telephone_sw3312-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
yeah but i know i think it was four hundred and eighty something dollars s o they	went	to Citizens Court ooh ah uh-huh	#telephone#	telephone_sw3314-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
i've heard that was real good yeah i liked i liked it uh i	went	with a girlfriend of mine and enjoyed it huh who's the star	#telephone#	telephone_sw3318-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
and uh it was uh you know you you there was you there was still a press to have more memory i mean grew	went	from four to sixteen and it made a big jump to thirty two and you know yes i uh	#telephone#	telephone_sw3321-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
that's wonderful yeah oh and library	went	well today yes Harold Reynolds who's a Mariner baseball player uh came to school today and they had lunch in the library of all things oh good	#telephone#	telephone_sw3323-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
um-hum you know the the kids got up in the morning and ate breakfast and poked around and then when they felt like it they	went	out to play you know when they were were little like that um-hum	#telephone#	telephone_sw3324-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
uh-huh uh-huh and i remember the year we	went	to Disney World as quick as my kids are big enough we're gonna go to Disney World you know there we go i know i know they can't wait	#telephone#	telephone_sw3326-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
well i uh one girl	went	in in state and has graduated and then uh that was um you know that was her choice pretty much where she wanted to go and i have uh one out of two out of state both in Missouri	#telephone#	telephone_sw3330-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
um-hum i didn't think it really made too much difference where they	went	for their undergraduate uh	#telephone#	telephone_sw3330-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
uh well they uh i	went	we	#telephone#	telephone_sw3330-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
good grief ended up going to where i used to go and that was t	went	y five hundred when i	#telephone#	telephone_sw3330-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
uh-huh and um it was t	went	y five hundred when i	#telephone#	telephone_sw3330-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
uh-huh uh-huh i agree with that uh when i	went	to school i know i was scared to death you were	#telephone#	telephone_sw3331-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
um-hum um-hum the classroom where the teacher cannot teach and when i	went	to school that just wasn't put up with yeah	#telephone#	telephone_sw3331-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
certainly and where did your uh children go to college well one	went	to A and M and one	#telephone#	telephone_sw3335-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
um it sounds like uh from your experience you know how to go right down the list with them well you have to be practical because uh i know um our our first daughter	went	uh to Stephen F Austin and uh her allergies acted up in the Piney Woods and it was too far from home and she got lonesome and that didn't work out for her so i guess i learned on that one	#telephone#	telephone_sw3335-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
uh-huh uh several years ago and	went	up to uh the Black Hills and back down through the uh uh Colorado uh Rocky Mountain National uh Park and uh oh wow	#telephone#	telephone_sw3337-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
is in Canada and then we've gone to Sun Valley several times that's a just a great place but no Colorado not in Colorado since i was in college because i	went	to school haven't been there i keep hearing these marvelous things about Deer Valley and um  don't Adam  um  City what about Utah	#telephone#	telephone_sw3338-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
oh great and uh it worked out real good it was a church school where we we	went	to church there  and uh she worked there good	#telephone#	telephone_sw3339-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
right he	went	through surgery after surgery and for a long time they didn't even know whether he'd be normal again and he as far as his athletics athletics he's lost all of that hm traction and all that terrible stuff	#telephone#	telephone_sw3340-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
um-hum my hobbies in high school	went	just to the sports now my latest one's is is classic cars i've	#telephone#	telephone_sw3349-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
um i had a sixty six Mustang that i was rebuilding but i almost had it done and i	went	on	#telephone#	telephone_sw3349-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
well um and i did that when i	went	to Europe one summer i bought a doll everywhere we	#telephone#	telephone_sw3349-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
well how was Europe it's about to come to me it was great it was quick i was in the it was in high school it was in a tour and we	went	all it's kind of a it's kind of to establish better rapport with the different countries and um it's called People to People and we'd stay in people's homes and then we got to also tour big cities and i really enjoyed it	#telephone#	telephone_sw3349-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
Tarpley yeah i think he i think he he was i i think it	went	on	#telephone#	telephone_sw3350-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
um-hum and he had it for about three or four years where we just about had to lift him and carry him every place he	went	really	#telephone#	telephone_sw3351-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
do you yeah we um  we used to live in an apartment and like our cats never	went	outside but um the neighbors used to let their dogs out and our neighbors were i don't know kind of slimy and um	#telephone#	telephone_sw3351-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
whatever uh we	went	camping at uh Lake Bonham which is is pretty close here um we	#telephone#	telephone_sw3353-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
okay is when we	went	and and it got really cold at night and of course we were close enough that we could go back and get	#telephone#	telephone_sw3353-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
hey you've got the right idea that's right but i had recently gone out and planted mums so we had decided to paint the front of the house about three weeks ago and so while my husband was painting i	went	out and bought about fifty dollars worth of mums over at Calloway's um-hum	#telephone#	telephone_sw3354-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
and put out yellow and bronze and they just gorgeous and so then last week my mom comes in town and she says well those are gonna die just the first frost she said you should have done pansies and i	went	well now you tell me  so that first night that on Halloween we	#telephone#	telephone_sw3354-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
i really enjoyed it and i had taken years ago and i never could see that what i was doing was causing that little ball to do anything and so um but when	went	i took this time you know it actually	#telephone#	telephone_sw3356-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
uh no it's not  i don't know exactly what it is with the battery i think it's just that  every time i charge it up it it has to sit i i i	went	and got a new battery and brought it home and then it sat there for two weeks so i	#telephone#	telephone_sw3358-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
well uh i'll tell you i i watched what	went	on um with the T	#telephone#	telephone_sw3361-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
um and it was really revealing to see some of the you know the things that go on i guess in some of these homes so i would definitely  you know want to really check things out and uh  go i guess that the big thing would be once you got someone in a home like that to to make sure that you	went	daily you know and made sure that they were cared for and yeah	#telephone#	telephone_sw3361-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
hum and we kept kept trying you know and we	went	out to dinner with some friends and it stayed on all night you know just shining right down on them you know oh dear	#telephone#	telephone_sw3363-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
they they thought there was really something wrong with it when he told them he had already done the switch but he hadn't he hadn't done the right one and it's right on the arm rest in the back and we didn't know it was there uh-huh oh so they probably	went	through the i see	#telephone#	telephone_sw3363-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
oh okay well what did you have for lunch oh it was uh it was i'm an officer in the Air Force and we	went	to the Officers' Club for a little Mexican food today oh	#telephone#	telephone_sw3365-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
in in complete uh advance of any notoriety yeah well i i i think if they	went	according to uh the Bible where it does say an eye for an eye a tooth for a tooth a life for a life uh you take a life you give yours um-hum	#telephone#	telephone_sw3367-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
um-hum oh yeah and every time a a fire truck or anything	went	down the road i'd wake up but i guess i've gotten used to it because i don't even hear it anymore oh yeah i suppose you do	#telephone#	telephone_sw3368-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
i was i was i was in pretty much control of my credit cards up until the point where we moved down here from South Dakota and then uh it took my wife and i about two months to find a job so in that interim everything	went	on the credit card oh yeah	#telephone#	telephone_sw3370-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
um-hum when the bill came and when we moved down here and everything was going on the credit card i think we we got a little rampant we you know	went	out to eat out everything and you know we'd we'd have to go to Wet and Wild and we had to basically play tourists the first	#telephone#	telephone_sw3370-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
uh concerned with paying the right people to teach and and be uh satisfied with maybe a little older school exactly because i mean here in uh the county where i	went	to high school one of the the the four high schools in my county one of the high schools was blown away by a tornado	#telephone#	telephone_sw3375-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
uh rich community and uh high school that i	went	to was uh very old and um as far as uh i know it's still there they've expanded expanded on it but they've never build a new one and it's probably fifty sixty years old or or better	#telephone#	telephone_sw3375-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
really enjoyed it and uh then when we moved to Plano i really haven't had uh we've lived here a year now and i really haven't uh golfed a lot but those times that i have been out i	went	to the uh uh-huh	#telephone#	telephone_sw3376-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
good we uh probably my the most exciting experience i had playing golf was over in Hawaii we took a vacation and uh my brother and i	went	out brother-in-law	#telephone#	telephone_sw3376-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
oh and i	went	to that and Craig Statler won in the play-offs um-hum	#telephone#	telephone_sw3377-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
uh-huh and when i came up two hundred and fifty one i	went	that's it  i dropped out of ROTC and and uh yeah	#telephone#	telephone_sw3380-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
um-hum so i i don't know i i'm glad i never i didn't have anybody well i had one person close to me that	went	but that's all i didn't know a lot of people that	#telephone#	telephone_sw3380-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
so i i don't know i i'm glad i never i didn't have anybody well i had one person close to me that	went	but that's all i didn't know a lot of people that	#telephone#	telephone_sw3380-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
yeah i didn't know anyone that that i can recall that	went	that which is uh now i've met some i've met some after the fact you know people that i worked with and stuff that had been several actually that i worked with that had been but i didn't know i no one that i grew up with well i had one person and he was in the infantry and he was little and what he did was he	#telephone#	telephone_sw3380-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
oh you came out here to go to school yeah so i was kind of in and i was you know there were there were about t	went	y hippies on the whole campus i	#telephone#	telephone_sw3380-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
i know in Minnesota uh they had uh the one that just uh got out and	went	after a uh college student and raped and killed her and oh	#telephone#	telephone_sw3381-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
yes sir reason i say that is pretty timely because just tonight i	went	out and changed the oil in my car and that's something i like to do and uh something i okay	#telephone#	telephone_sw3383-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
hm but uh you pay a premium but you just don't get them i i didn't i	went	ahead and got you you know Japanese made duplicates or wherever they were made Canada you know prefabs and all that stuff but	#telephone#	telephone_sw3383-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
oh how nice we	went	out to dinner of course and we had cake and champagne and then we	#telephone#	telephone_sw3388-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
um-hum because i know  Saint Louis is much bigger than Memphis and when i	went	up there they were saying that Memphis sold more tickets than Saint Louis did oh really	#telephone#	telephone_sw3389-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
oh  well that's great um what else have i seen oh well we	went	to see um and you won't you don't go see dumb things but it was called Hot Shots totally a waste of um Hot Shot	#telephone#	telephone_sw3391-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
it just kind of uh cloud we're supposed to to have a chance to get some rain the next couple of days here uh which will be you know a little bit more typical uh autumn weather but really it's strange we haven't really had an autumn it's like we	went	into winter without you know the the poor trees said what  what's that yes	#telephone#	telephone_sw3393-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
and um we saved all the Time Magazines from the um from when um we	went	to war so we have all of those uh-huh well we saved yeah we saved them we thought maybe maybe they'd you know uh-huh	#telephone#	telephone_sw3394-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
uh-huh and that that was i used to read it all the time then and i really haven't looked at it much since it	went	monthly except in the grocery line picking it up and looking looking at the pictures in it looked looked interesting uh-huh	#telephone#	telephone_sw3394-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
i know just uh just with me ten years ago i i was comparing uh i think i i was living better ten years ago than i am now even though i'm making more money now but my dollar	went	a lot farther yeah	#telephone#	telephone_sw3399-ms98-a-trans.txt	go	spoken	OANC_spoken	3	went	came	drove	walked	arrived
