" Simpson? He must be the odd duck who believes in flying saucers. I've heard he had something to do with books. He lives the other side of town. " " How would we find it? " Adrian asked. [SEP] Mrs. Farmstead added quickly, " If we wanted to look him up, maybe say hello. " " " I'd have to draw you a map, " Isabel said. " No house numbers in a town like this. [SEP] " Adrian looked from the map to Mrs. Farmstead. " [SEP] Thanks, " she said. " Maybe we'll	drive	past there on our way to the Canyon in the morning. [SEP] "	natural	COCA; 1999 (Sep); Vol. 119, Iss. 9; pg. 38, 20 pgs; The giftie; James Gunn; FIC: Analog Science Fiction & Fact	drive	natural	natural	1	quote	speaker	past there		go	come	drive	walk	arrive
He paused as if waiting for her to introduce herself or offer a handshake. [SEP] She did neither. [SEP] She was supposed to interview him about the foreman's job -- two hours from now. [SEP] Nowadays people called it ranch manager, but she figured if foreman was a good enough title for Monte, her dad's old friend, it was good enough for whomever she hired. [SEP] " Sorry to be so early, " he said. [SEP] " I	drove	from Amarillo and made better time than I expected. [SEP] " [SEP] " [SEP] You must have left in the dead of night to get here by sunrise. [SEP] " [SEP] He offered no explanation. [SEP] Maybe he awoke hours before daylight the way she did, worming over the things she could change and the ones she couldn't.	natural	COCA; 2009; Don Mills, Ont. : MIRA; The wind comes sweeping; Preston, M. K. 1944- (Marcia K.); FIC: The wind comes sweeping	drive	natural	natural	3	quote	speaker	from Amarillo		went	came	drove	walked	arrived
" I saw a huge dark form beside the road, like, too close to the road. " [SEP] Matty stopped eating and stared at her mother. [SEP] Caris had pulled the tea towel from the oven rail and was rubbing at her wet hair. [SEP] " Yes, " said Caris, " it was scary, sort-of. But what I thought it was, at first, was one of those haystacks they cover with black plastic. That it had somehow fallen there, close to the road. [SEP] " I	drove	past before I knew what it was, and then I did a U-turn and raced straight back. [SEP] " I realised suddenly, because as I drove past, I half saw a group of cows at the fence nearby, and one had her head right over. Then it registered, you see, what the dark thing was. It was a cow, a little one. "	natural	COCA; 2018 (2017/05/01); Vol. 43, Issue 1-2; The Silence	drive	natural	natural	3	quote	speaker	past		went	came	drove	walked	arrived
For Christmas, Lyla's parents had given them a thousand dollars to be spent on a honeymoon, sowing the seeds for months of argument. [SEP] Bill wanted an adventure, but LyIa, who had already had too many adventures, wanted to relax. [SEP] She wanted sun and wine. [SEP] They should spend the whole time in Italy, she said. [SEP] " But where's the thrill? " Bill had asked. [SEP] " We could take a side trip, " LyIa said, " and	drive	over the Alps into Switzerland. [SEP] That's exciting. [SEP] "	natural	COCA;   2011; Fall 2011; La Moretta; Shipstead, Maggie; FIC: The Virginia Quarterly Review	drive	natural	natural	1	quote	speaker+addressee	over the Alps		go	come	drive	walk	arrive
" I was born in Newport, Rhode Island, " [SEP] Will said. [SEP] " Newport? Oh, my goodness, my husband and I lived in Providence, and we just loved Newport. Our favorite restaurant was the Pier? do you know it? " [SEP] " Lobster bisque, " Snow said. [SEP] " I loved the Pier's lobster bisque before I became a vegetarian. And Fred loved their seafood stuffing. Remember how he'd always have baked stuffed lobster, Dad? " " I do, " Will said. [SEP] " We'd	drive	down to Newport nearly every Saturday, just to ride around and see the mansions and go to the Pier. [SEP] "	natural	COCA; 1999; Bantam, New York; Cloud Nine; Luanne Rice; FIC: Cloud Nine	drive	natural	natural	1	quote	speaker+addressee	down to Newport		go	come	drive	walk	arrive
" You want to turn back after lunch? " she offered. [SEP] Hisako looked up from her snow picnic hesitantly. [SEP] " I know how badly you want to go to the hot springs... " " Not so bad I'll drag you there when it's making you feel awful. " " Really? " " It's a holiday, right? " " You won't be mad at me later? " " What do you take me for? " Megumi asked. [SEP] " We can	drive	down to the public one. [SEP] It's not as nice, but it'll be warm. [SEP] " " [SEP] We've been walking for over three hours, " Hisako looked at her watch. " It's getting kind of darker, don't you think. [SEP] " " [SEP] It'll be faster going downhill, " Megumi promised. [SEP] sniffing and Megumi didn't know if it was only her nose, or if she was crying.	natural	COCA; 1999 (Apr/May); Vol. 9, Iss. 3; pg. 82, 5 pgs; Drift; Hiromi Goto; MAG: Ms.	drive	natural	natural	1	quote	speaker+addressee	down to the public one		go	come	drive	walk	arrive
There are several weighty ironies observable here. [SEP] That Rachel, whose residents are fierce in their assertion of their freedom and independence, owe much of their livelihood to one of the great symbols of federal intrusion, a top-secret military base. [SEP] That this base, so secret that until the 1990s the government refused to even acknowledge its existence, has become a tourist attraction, that people drive for long distances specifically to ogle a place that the proprietors would strongly prefer went un-ogled. [SEP] And that, having arrived, said tourists generally	drive	out to the base itself (the Little A'Le'Inn staff is happy to give you directions), where they sit in their cars and watch the Camo Dudes, who watch them right back .	natural	COCA; 2016; Ann Arbor Vol. 55, Iss. 4,  (Fall 2016): 480-0_8.; THE PASSION OF SHEEPDOGS; Haggerty, John; FIC: Michigan Quarterly Review	drive	natural	natural	1	say	3rd	to the base		go	come	drive	walk	arrive
I was an insurance industry executive for about 20 years, and I was a journalist in my first career. [SEP] I was a newspaper reporter. [SEP] And I grew up in the Southern Appalachian area in eastern Tennessee. [SEP] And in 2007, I went back home just to visit my folks and read in a newspaper about something called a health care expedition that was being held not far from where I grew up. [SEP] And I went there out of curiosity. [SEP] The paper said that people were expected to	drive	from as far away as Ohio and South Carolina to come to get care that was being provided free by doctors and nurses and dentists who were volunteering to do this over three days. [SEP] I went there, borrowed my dad's car, and when I got there, I saw something I just would not have expected, never would have expected to have seen in the United States.	natural	COCA; 2013 (130711); Former Insurance Exec Offers An Insider^s Look At Obamacare; SPOK: Fresh Air 12:00 AM EST	drive	natural	natural	1	say	3rd	from as far away as Ohio and South Carolina		go	come	drive	walk	arrive
" The trouble is that cougar coverage has become a hype mill, a neon sign instead of a process that produces rational conclusions, " said Sewell. [SEP] " The media makes it seem like the state is crawling with mountain lions, when most dedicated hikers spend their entire lives without even seeing a track, " said Sewell. [SEP] " And as relatively rare as lions are, seeing one should be a thrill, not a reason for fear. " [SEP] Sewell said he was	driving	with a park ranger at the Point Reyes National Seashore recently " when we were flagged down by a jogger who asked us with terror in his eyes if he were in any danger from a mountain lion attack. It's sad, because all the disinformation is preventing people from enjoying the outdoors. "	natural	COCA; 1995 (19951218); NEWS; Pg. A1; JELLYFISH KILL MORE PEOPLE; Cougars^ Real Problem May Be Their Bad P.R.; Glen Martin, Chronicle Staff Writer; NEWS: San Francisco Chronicle	drive	natural	natural	2	say	accompaniment	with a park ranger at the Point Reyes National Seashore		going	coming	driving	walking	arriving
When they tried moving the vehicle from the Woodland Terrace home, Rose said, they were unable to turn it because of the snow. [SEP] " We got the town to send snow plows, and we had to back the apparatus about three-quarters of a mile, " he said. [SEP] " And we had to get the woman to move her car, which she did reluctantly. " [SEP] From there, Rose said, they began	driving	the vehicle down into town -- and first almost hit low-hanging wires on Washington Avenue, then were stopped by a tree blocking the road on Cedar Crest.	natural	CORE;   News Report/Blog; Firefighter: Department Struggles to Get to, From Fire Scene; http://bridgewater.patch.com/articles/firefighter-department-struggles-to-get-to-from-fire-scene	drive	natural	natural	2	say	attitude holder	into town		going	coming	driving	walking	arriving
" Jackson, " [SEP] Ryan said to me now, handing me another pint of beer. [SEP] " We're going. " [SEP] With the money my mother sent for Valentine's Day, I bought a round-trip ticket from San Jose to Spokane. [SEP] It would've cost twice as much to fly into Missoula, and Ryan had said he'd	drive	to Spokane to pick me up. [SEP] I thought it was sweet that he offered to do that. [SEP] Then he asked if a few more guys could stay at Lisette's condo. [SEP] I didn't know how big her condo was, or how many beds or what, but I told him as many as he wanted, if people didn't mind sleeping on the floor.	natural	COCA;   2015; Fall2012, Issue 112, p146-161. 16p; Montana; O'Brien, Colleen (AUTHOR); FIC: Confrontation	drive	natural	natural	1	say	attitude holder	to Spokane		go	come	drive	walk	arrive
My co-workers at the DMV probably decided I need a holiday consolation and donated the food. [SEP] Last month I flunked the written driver's test of a dry stick named Iris McCarthy, and she opened her purse long enough for me to see her ladies' pistol glistening like a silver fish. [SEP] She said I was keeping her from	driving	to Sacramento to beg her boyfriend not to leave her for someone younger. [SEP] She stared at my nameplate. [SEP] " I'll find out where you live, " she whispered.	natural	COCA; 2004 (Summer); Vol. 62, Iss. 3; pg. 416; East Bay Grease; Katherine Vaz; FIC: The Antioch Review	drive	natural	natural	2	say	attitude holder	to Sacramento		going	coming	driving	walking	arriving
He had typically worn a ponytail in Hawaii, but his hair was short now, and he had a goatee. [SEP] He was warm and relaxed as we sat down at a table, and it was easy to understand why people have always been drawn to him. [SEP] Still, he grew bitter each time the conversation turned to the subject of his drunk-driving arrest. [SEP] He was adamant that he had not been intoxicated, and was preoccupied with the notion that something else must have been behind the stop. [SEP] On the night in question, he said, he' d	driven	to Kailua-Kona, the biggest city on the island' s western side. [SEP] He' d had a few beers with friends over the course of several hours. [SEP] At about 2 o' clock in the morning he began the hour-long trip back to Kohala.	natural	COCA; 2014; Sep2014, Vol. 314 Issue 2, p70-84. 14p. 8 Color Photographs, 1 Black and White Photograph; THE ESCAPE ARTIST; Wolfson, John; MAG: Atlantic	drive	natural	natural	5	say	attitude holder	to Kailua-Kona		gone	come	driven	walked	arrived
I closed my eyes. [SEP] I remember thinking, I don't understand this woman. [SEP] I found that unsettling, given that we were getting married in a few weeks, but then my thoughts shifted again, and I was picturing Little America as a place of green lawns and comfortable beds and two-story houses with bay windows where aproned women watched birds eat seed out of wooden feeders. [SEP] The predominant color was green. [SEP] That I found comforting. [SEP] Vivian's voice drifted down to me. [SEP] She said, " I'm	driving	tomorrow, Anthony. [SEP] " [SEP] I didn't answer. [SEP] I was in no shape to argue. [SEP] I just kept thinking about Little America somewhere off in the distance.	natural	COCA; 1998 (1998);  Vol. 83, Iss. 1; pg. 41, 12 pgs; Little America; Edward Falco; FIC: Southwest Review	drive	natural	natural	2	say	attitude holder	none		going	coming	driving	walking	arriving
LLOYD: So anyway, as soon as I got to town and found the suitcase I tried to look you up but I didn't know your last name. [SEP] MARY: I don't believe it. [SEP] You really have it. [SEP] LLOYD: Course I have it. [SEP] When Lloyd Christmas drives a woman to the airport, he makes sure she gets all her luggage, no matter what he has to do. [SEP] MARY: This is incredible. [SEP] You mean to say you	drove	two thousand miles just for me? [SEP] LLOYD: Well... no... [SEP] I mean, you know, there were other reasons... [SEP] Actually, yeah, I guess I did. [SEP] MARY: That is the sweetest thing I've ever heard.	natural	COCA; 1994; Dumb and Dumber; FIC: Dumb and Dumber	drive	natural	natural	3	say	attitude holder	two thousand miles		went	came	drove	walked	arrived
" Is your friend here for the convention? " [SEP] Della asked. [SEP] " The one at the Civic Center? " [SEP] The woman looked puzzled for a minute, then told Della that, no, her friend and she were traveling further south but that he had business in Roanoke and had left her here to have lunch while he saw some people. [SEP] She said that they had	driven	all the way from Leonia, New Jersey, that morning and that she therefore welcomed the time to relax and get herself back together before they started off again but that now she felt she had been kept waiting long enough. [SEP] She said that she and her friend -- she called him Mr. Sutman -- were on their way to Atlanta where she was going to visit her sister, but she wasn't sure how far they would get that afternoon.	natural	COCA; 1992; Autumn92, Vol. 68 Issue 4, p651, 18p; The unexpected birth of Florida stamp; Lott, James; FIC: Virginia Quarterly Review	drive	natural	natural	5	say	attitude holder+3rd	all the way from Leonia, New Jersey		gone	come	driven	walked	arrived
At Moffett Field outside San Francisco they discovered something wrong with the plane that was to take us to Korea, and they were going to have to find another. [SEP] That would take until tomorrow morning, so we were free until then. [SEP] 6:00 A.M. [SEP] That was luck: a day to kill in San Francisco. [SEP] And on my birthday. [SEP] Bob Phelps said we ought to	drive	down to Palo Alto, where he'd played football the year before at Stanford. [SEP] " You've never seen such a place, " Phelps said.	natural	COCA; 1997 (Feb/Mar); Vol. 48 Issue 1, p69, 21p, 12c; Leaving for Korea.; Brady, James; Reid, Charles; MAG: American Heritage	drive	natural	natural	1	say	attitude holder+attitude holder's listener	down to Palo Alto		go	come	drive	walk	arrive
If you decide to pass out drunk around the house, do not select your own driveway. [SEP] Gonzalezs wife said she drove home early yesterday, heard a loud cracking sound. [SEP] The bad news, that sound was her husband lying on the driveway as she	drove	over him. [SEP] The good news, she evidently has a deft touch. [SEP] He suffered nothing worse than contusions and abrasions.	natural	COCA; 2006 (20060825); Olbermann20060825; SPOK: MSNBC_Olbermann	drive	natural	natural	3	say	homebase	home		went	came	drove	walked	arrived
Susan: Brad, its Susan Stewart. [SEP] The DNA results are in. [SEP] Brad: And? [SEP] Susan: And I can't tell you over the phone. [SEP] You have to come in and sign the release form. [SEP] When would you like to come in? [SEP] Brad: I don't know when I can fit you in. [SEP] I don't know -- like two or three minutes. [SEP] Brad: Susan says that you should	drive	-- like I'm nervous or something. You know, I'm not nervous -- I'm just really curious. [SEP] Katie: Uh, Brad, before you go -- Brad: What? [SEP] Katie: You might want to put a shirt on.	natural	COAS; 2008 (2008-05-05); As the World Turns; As the World Turns	drive	natural	natural	1	say	listener	none		go	come	drive	walk	arrive
CONAN: Kelley Snowden joins us now from her office in Nacogdoches in Texas, where she's a program manager at the Center for Regional Heritage Research at Stephen F. Austin University in Nacogdoches. [SEP] She lives about an hour from there, in a town just over a tenth that size, Overton, Texas. [SEP] Kelley Snowden, nice to have you on the program today. [SEP] KELLEY-SNOWDEN: Hey, how are you? [SEP] CONAN: I read a piece that you wrote, and you said the first time you	drove	into Overton, you thought you were seeing a town that was drying up and blowing away. [SEP] SNOWDEN: Well, yeah. [SEP] Sometimes, first impressions really aren't inaccurate. [SEP] CONAN: What's it like? [SEP] SNOWDEN: Overton is a small town of about 2,300 people. [SEP] It was hit hard over the - in the' 80s and has been in a economic downturn. [SEP] We do have a lot of vacant buildings.	natural	COCA; 2011 (110811); RURAL COMMUNITIES FEAR BUDGET CUTS WILL HIT HARD; SPOK: NPR_TalkNat	drive	natural	natural	3	say	listener	into Overton		went	came	drove	walked	arrived
He held out the scene to his brother who sat beside him, fingers tucked protectively under his thighs. [SEP] Without looking at a single drawing, James asked, " Did you draw these all this morning? " " No, " Keller explained. [SEP] " That scene there took me three days. I studied special pictures, called photostats. I made a few practice draw ings then drew the scene you have there. " " Three days, " James began. [SEP] " Our teacher says that you can	drive	all the way to Canada in three days. [SEP] " " [SEP] I suppose you can, " Keller agreed. " But quality can't be rushed. [SEP] " Keller waited for his sons to ask another question, but the boys sat silently. [SEP] From their facial expressions, a visitor might think them respectful and proud, but Keller suspected that was not the case. [SEP] When they started to fidget, he decided it was best to take them to the commissary for lunch.	natural	COCA; 2015; Summer2015, Vol. 91 Issue 3, p102-115. 14p; Keller in Effects; Pierce, Todd James; FIC: Virginia Quarterly Review	drive	natural	natural	1	say	listener	all the way to Canada		go	come	drive	walk	arrive
I drove east out of Hartford, turning on 384-E towards Providence, and exit sign by exit sign, semblances of city and urbanization evaporated. [SEP] I pulled onto 44-E, and my iPhone said to	drive	10.6 miles before turning on Storrs Road, which would take me into campus. [SEP] I hit one stoplight. [SEP] I passed three churches, two Wal-Marts, one Valero gas station.	natural	CORE; Personal Blog; UConn basketball: Visiting Storrs for the beginning of the Kevin Ollie; http://teddymitrosilis.com/2012/11/02/uconn-basketball-visiting-storrs-for-the-beginning-of-the-kevin-ollie-era/	drive	natural	natural	1	say	PRO	10.6 miles		go	come	drive	walk	arrive
She had promised to be home by nine o'clock. [SEP] At quarter of nine, Mommy went to Joan's house to walk Andrea home, but they said Andrea had left at eight o'clock. [SEP] Mommy had come back home worried and almost crying, just as Daddy got in from work. [SEP] Daddy was a lieutenant in the New York State Police. [SEP] Right away he and Mommy had started calling all of Andrea's friends, but no one had seen her. [SEP] Then Daddy said he was going to	drive	around to the bowling alley and to the ice cream parlor, just in case Andrea had gone there.	natural	COCA; 2003; New York : Pocket Books; Daddy's little girl; Clark, Mary Higgins; FIC: Daddy's little girl	drive	natural	natural	1	say	PRO	around to the bowling alley and the ice cream parlor		go	come	drive	walk	arrive
I imagine my mother only would have had to go outside to see what time it was. [SEP] If she were to create a new name for February, her birth month, she might say, The month of the pinecones that swing in gusts above the beehives wrapped in tar paper, or, The month when the little goats on the hill look up at me. [SEP] She might say, The time of snow welling up toward leap day. [SEP] The last sentence my mother said to me before I	drove	to the airport and boarded a plane back to Europe was, " The best thing you can do for me now is be around a lot. "	natural	COCA;   2018;  Vol. 48, Iss. 1; Still Life on Leap Day	drive	natural	natural	3	say	speaker	to the airport		went	came	drove	walked	arrived
" Ben, " he said finally, " you've been a little shortchanged this trip. You could have taken off anytime and found something more lively to do, but you stayed around to keep me company. I want you to know it's meant a lot to me. " Ben gripped the wheel, swallowing hard. [SEP] It was true now that he enjoyed being with his uncle, but it hadn't started that way and he couldn't take credit for something that wasn't true. [SEP] " Uncle Labe, " he said, " when you said I should	drive	in and see Cass- " Uncle Labe began to chuckle. " Never forget the look on your face when you turned around and saw me at the depot. [SEP] And then when you got a look at the truck- " " You could tell? [SEP] I mean, you didn't get mad? [SEP] " " [SEP] Good heavens, Ben, you don't suppose a man gets to be my age without ever being 16, do you? [SEP] " He laughed softly.	natural	COCA; 1997 (Dec); Vol. 87, Iss. 12; pg. 34, 6 pgs; Country Christmas; Will Stanton; MAG: Boys Life	drive	natural	natural	1	say	speaker	in		go	come	drive	walk	arrive
The dogs don't know it but we're running out of water. [SEP] The power went out for a day, a few days ago, and they told us to boil our tap water but the pump isn't working right. [SEP] We can go down to the stream but the stream is pretty much off limits, even for dogs, and the plumber hasn't answered my call. [SEP] I tried three other plumbers before Mr. Pike, who's semiretired. [SEP] My husband, who does call each day at 11: 00 a.m., says I should	drive	straight down to New York City where the best water gets piped in, but as it happens, I remind him, we need new brake lights. [SEP] I could take the car to a man in Manchester but he charges an arm and a leg.	natural	COCA; 2012; Winter 2012; The Source of Life; Bosworth, Beth; FIC: The Kenyon Review	drive	natural	natural	1	say	speaker	down to New York City		go	come	drive	walk	arrive
" What kind of mechanic doesn't go to work until nine o'clock? " [SEP] Sky wanted to know. [SEP] Louis picked at his breakfast, wondering the same thing. [SEP] His mother-in-law tried to divert him with happy thoughts. [SEP] " Have you named your car yet, Louis? " [SEP] Sky laughed. [SEP] " I don't believe in naming inanimate objects, " he informed them. [SEP] His father-in-law thought it odd that anyone would	drive	to Wayside. [SEP] Once it had been something to see, he said, a beautiful place, with an artists' colony. [SEP] But that had been years ago. [SEP] " The bay receded and left them with nothing but puddles. [SEP] Louis said he wasn't going to Wayside to look at the scenery but to get his car fixed. [SEP] " [SEP] Of course, [SEP] " said his father-in-law. " It's just that I'm used to thinking of Wayside as a place where things break down. "	natural	COCA; 1994; 1994, Vol. 26 Issue 1-4, p226, 8p; A State of Disrepair; Oliver, Bill; FIC: Arkansas Review: A Journal of Delta Studies	drive	natural	natural	1	think	3rd	to Wayside		go	come	drive	walk	arrive
There is Allyson, with a " y. " White. [SEP] Braces. [SEP] Does not believe in goggles. [SEP] She squints in the sun. [SEP] She is a teenager. [SEP] New to driving. [SEP] She talks about her license, incessantly. [SEP] The unfair restrictions on it. [SEP] She's not allowed to drive with friends or anything. [SEP] Although I think she	drives	with friends anyway. [SEP] Her way is not the leash or the straddle. [SEP] She lets her students ski. [SEP] But she yells at them. [SEP] She yells at them to " Pizza! Pizza! " This refers to the triangular pizza-slice shape she wishes them to make with their skis.	natural	COCA; 2019 (2019/03/22); Vol. 45, Issue 1; One Goes Where One Is Needed	drive	natural	natural	4	think	accompaniment	with friends		goes	comes	drives	walks	arrives
We headed to a new site that Danny got permission to hunt. [SEP] When we arrived at the home site and were surprised to find a demolished house, everything was gone! [SEP] Pushed up and the burn piles were still smoldering! [SEP] Debris strewn all over the lot like a tornado just blew thru. [SEP] The bulldozer left piles of earth with a mixture of insulation, old wiring, nails, glass and the fall leaves. [SEP] Everthing had changed! [SEP] I think most people would have just	driven	away but since we didn't have much time, we decided to make the best of this " war " zone.	natural	CORE; Interactive Discussion; This could have been a once in a lifetime hunt!; http://www.treasurenet.com/forums/todays-finds/320241-could-have-been-once-lifetime-hunt.html	drive	natural	natural	5	think	attitude holder	away		gone	come	driven	walked	arrived
With my hand firmly in my pocket I stepped back through the broken, padlocked, wrought-iron fence and stumbled back to the main road, where I had left my car. [SEP] And because, like three-quarters of the faculty at Williams College, I was on unpaid leave for the fall semester, I thought I would	drive	down to Richmond and see Adrian, who was now thirty years old - a milestone.	natural	COCA; 2010 (Jan/Feb 2010); Vol. 118, Iss. 1/2; pg. 98, 69 pgs; Ghosts Doing the Orange Dance (The Parke Family Scrapbook Number IV); Paul Park; FIC: Fantasy & Science Fiction	drive	natural	natural	1	think	attitude holder	down to Richmond		go	come	drive	walk	arrive
He rented a little cabin made out of lodgepole pine that sat beside a fast-running stream full of trout. [SEP] There he holed up drinking whiskey and finishing his novel. [SEP] I am a novelist myself, and novelists can never get enough of these kinds of stories. [SEP] I am both repulsed and fascinated by a writer who could walk out on his own son in search of better concentration. [SEP] That is why I went to see Spear-O-Wigwam in the first place. [SEP] It was 10 years ago and I was in Wyoming anyway so I thought I would	drive	up and look at the cabin.	natural	COCA; 2009 (Jun 2009); Vol. 222, Iss. 6; pg. 26, 2 pgs; An ode to Spear-O-Wigwam; Ann Patchett; MAG: Sunset	drive	natural	natural	1	think	attitude holder	X & V		go	come	drive	walk	arrive
She called the dentist's office to confirm that her father had not canceled his appointment. [SEP] " Please ask him to wait for me, " [SEP] Regan said to the receptionist. [SEP] " I'm leaving the city in a few minutes, and it shouldn't take me more than an hour to get there. " " Will do, " the receptionist promised. [SEP] Regan hurriedly dressed and dried her hair. [SEP] After Dad has his appointment, we can do the errands together, she thought. [SEP] Then we'll	drive	back to the city to see Mom. [SEP] But even as she pulled on her coat and ran down to grab a cab, Regan somehow knew that that wasn't what she would be doing this afternoon.	natural	COCA; 2001; New York : Pocket Books; Deck the halls; Clark, Mary Higgins. Clark, Carol Higgins; FIC: Deck the halls	drive	natural	natural	1	think	attitude holder	back to the city		go	come	drive	walk	arrive
Miss? [SEP] I turned back. [SEP] He was blushing, but with a kind of borrowed confidence, he said, Would you like to be on my radio show? [SEP] I tried hard not to let my astonishment show. [SEP] You have a radio show? [SEP] Yes, ma'am, Talk of the Town. [SEP] I get guests from town on, and we talk. [SEP] That's the show. [SEP] I thought of the empty miles I'd	driven	through to get to this town, the few places of business I'd seen thus far. [SEP] I didn't recall anything that looked like it might be or house a broadcasting studio. [SEP] Where? [SEP] I asked. [SEP] Right at WMRZ a few blocks over. [SEP] It's above the drugstore. [SEP] I've had Louise on my show: we talked about yogurt: Where has it been and where is it going?	natural	COCA; 2005; New York :; Random House, Edition: 1st ed; The year of pleasures : a novel; Berg, Elizabeth; FIC: The year of pleasures : a novel	drive	natural	natural	5	think	attitude holder	through		gone	come	driven	walked	arrived
Alexis: Have you ever been to New Hampshire? [SEP] Sonny: I think I	drove	through it once. [SEP] Alexis: Briarton-Griggs is in the hills. [SEP] There are trees around it for miles. [SEP] Sonny: Brick buildings? [SEP] Alexis: Yep. [SEP] Sonny: And lawns that look like carpets? [SEP] Alexis: You have the idea.	natural	CAS; 2002 (2002-04-03); General Hospital; General Hospital	drive	natural	natural	3	think	attitude holder	through it		went	came	drove	walked	arrived
" What I'd like is a date for dinner, just you and me. Let's go out. How about it? " " Margie took me out to lunch. " " Good for Margie. Let's make it a doubleheader. Think you can handle it? " She took a long look at him. [SEP] He'd showered and changed and shampooed his hair. [SEP] He looked tan and fit. [SEP] And he was smiling. [SEP] He'd always had a great smile. [SEP] Even after 35 years of marriage, it still made her smile when he did. [SEP] " I thought we'd	drive	out to Lahey's, " he suggested. [SEP] Lahey's was a fish place, miles out on the island.	natural	COCA;   1999 (Aug); Vol. 229, Iss. 2; pg. 174, 5 pgs; The implausible blonde; Jane Sughrue Giberga; FIC: Good Housekeeping	drive	natural	natural	1	think	attitude holder+attitude holder's listener	Lahey's		go	come	drive	walk	arrive
" So what are we going to do? " he asked. [SEP] For the past year, it's gotten increasingly difficult for him to hold a thought, and I knew I'd have to respond to the same question several times before we left. [SEP] His doctor wasn't sure at first what was causing the memory loss; now he was leaning toward Alzheimer's. [SEP] " I thought we'd	drive	out to San Angelo, look around, see if you remember what it was like when you'd go visit your Uncle Joe, [SEP] " I said. " It'll be a good trip even if you don't remember a thing. "	natural	COCA; 1998; 1998, Vol. 83 Issue 1, p70, 19p; What Happened in Miss Hattie's Parlor.; Holley, Joseph; FIC: Southwest Review	drive	natural	natural	1	think	attitude holder+attitude holder's listener	out to San Angelo		go	come	drive	walk	arrive
" Hear what happened? " he asked.   [SEP] " What? " [SEP] " Some old farmer set his fields on fire this morning. Acres and acres are burning like hell. " [SEP] " Where? " [SEP] " Just east of town, off one-eleven. [SEP] You can see smoke from the front yard. [SEP] I thought we could	drive	out and see it. [SEP] " [SEP] " [SEP] Why'd he do it? [SEP] "	natural	COCA; 1993 (May); Vol. 271, Iss. 5; pg. 73, 8 pgs; Marine Corps issue; FIC: Atlantic	drive	natural	natural	1	think	attitude holder+attitude holder's listener	X & V		go	come	drive	walk	arrive
The neighbors are in the street. [SEP] He looks at his car, but it's too late to get there. [SEP] He glances over to the bricks and wonders if he should run to them, or behind her house in the other direction. [SEP] All he has are his hands, which he tightens. [SEP] Two men, one heavier, both with hands out, mouths yelling. [SEP] " Think you can	drive	through here and make history, huh? [SEP] " one says. [SEP] Rormy watches them jump onto the curb. [SEP] Down a ways, more neighbors are coming. [SEP] And one of them-one of them, Ronny thinks, is him. [SEP] He steps forward but the first ones reach him and knock him back. [SEP] But behind them, the man keeps coming in.	natural	COCA; 2006 (2006); Vol. 27, Iss. 1; pg. 86, 19 pgs; Stonewall and Jackson; Stephen Schottenfeld; FIC: New England Review	drive	natural	natural	1	think	embedded listener	through here		go	come	drive	walk	arrive
I'm wondering if this is when it's going to sink in that Jackie's really gone. [SEP] Since we lived 382 miles apart, I have almost convinced myself that she's just in her apartment in San Francisco. [SEP] But this will be the first time I've gone to Northern California and not seen her... ever. [SEP] I think when we are	driving	home in a few days and I won't have had a dinner or coffee date with her, my " she's in the city " illusion will finally be shattered.	natural	CORE; Personal Blog; On The Floor — The Spohrs Are Multiplying...; http://www.thespohrsaremultiplying.com/heather/on-the-floor/	drive	natural	natural	2	think	homebase	home		going	coming	driving	walking	arriving
A small patch of wildflowers grew in the shade of a fence, giving the valley, even with its brittle harsh surface, a certain beauty. [SEP] Now she understood why the baby's mother had been named Bloom, Desert Bloom. [SEP] They pulled onto Route 28 and followed the directions Bloom's mother had given them; this was the first time they were to see the baby at home. [SEP] Taking him away from everything familiar seemed cruel and April thought of the adopted puppy she and Neil had	driven	home from Morgan Hill when they were first married, April holding the crying squirming little thing until it gave up and fell into limp defeated sleep. [SEP] The county road ended at an elbow-bend where they could only turn right. [SEP] Down the street were five or six tract houses, vague pastel colors bleached nearly white.	natural	COCA; 2018 (2018/06/22); Vol. 76, Issue 3; Desert Bloom	drive	natural	natural	5	think	homebase	home		gone	come	driven	walked	arrived
Taking me by the shoulders, she said, " Don't ever be afraid. " She was standing close to me and I could smell her breath and the steam coming off her hair and skin. [SEP] We started back up the hill toward the road where our Studebaker was parked. [SEP] As we passed the white Colonial-style, the man waved to us from the porch where he was standing. [SEP] My mother waved back and called that we would come see him soon, although I didn't think we would. [SEP] I thought once we had	driven	back to our house and our regular lives, it would seem as if the man had never existed.	natural	COCA; 2013; Fall2013, Vol. 71 Issue 4, p763-768. 6p; Horse People; Pendleton, Jan (AUTHOR); FIC: Antioch Review	drive	natural	natural	5	think	homebase	back to our house		gone	come	driven	walked	arrived
Paul: Um, could I get a very large cup of coffee, please? [SEP] Heather: Hi. [SEP] Paul: Hi, Sweetheart. [SEP] Heather: Hey. [SEP] I, um, I thought I saw you	drive	by, so I came in. [SEP] I haven't seen you in a while. [SEP] Paul: Well, um, I've been spending a lot of time at the hospital. [SEP] Heather: Oh, yeah. [SEP] How is Aunt Patty? [SEP] Paul: Oh, not good.	natural	CAS; 2010 (2010-03-05); Young and Restless; Young and Restless	drive	natural	natural	1	think	listener	by		go	come	drive	walk	arrive
